org_mnemonic,fan_id,action_date,uphoria_page,uphoria_widget
RICE,00dbe16e-db64-4948-b4ed-20ecceea2a09,2021-09-06,Splash Page,
RICE,c9ce3bc6-343c-42ed-a86e-ee00d4515be2,2021-09-06,Splash Page,
RICE,fe853a61-cefa-40dd-a0d1-02b2eed1950e,2021-09-06,Splash Page,
RICE,a732af23-7bb3-40db-963d-6b7838ce4e54,2021-09-06,Tickets,IMAGE_WIDGET
RICE,60bd3d63-9646-485d-bd51-848d944e96a7,2021-09-06,Splash Page,
RICE,cbd1ca32-db30-4b3e-a429-923e8df883a5,2021-09-06,Splash Page,
RICE,2f10efe7-b998-4d60-b28c-72ef3b797f89,2021-09-06,Splash Page,
RICE,1f1d0a3f-ee8c-4bc0-837b-28e487e6811e,2021-09-06,Splash Page,
RICE,a881072b-b66e-453d-8009-e6757f02947f,2021-09-06,Splash Page,
RICE,e7002f55-f17a-499f-a2c5-c1e5b66e9f38,2021-09-06,Splash Page,
RICE,86187178-da1d-4f15-b5dc-8859165e5d49,2021-09-07,Splash Page,
RICE,7dfbc180-6852-42c3-94d5-4ac0a28515c5,2021-09-07,Splash Page,
RICE,80f7b315-ac69-4987-a04b-ac5f4cdc41c3,2021-09-07,Tickets,IMAGE_WIDGET
RICE,230f8d2b-6272-4645-bdd3-33cca5deee38,2021-09-07,Splash Page,
RICE,280341d7-0271-4fd2-9c63-fa21d7dd9f92,2021-09-07,Tickets,IMAGE_WIDGET
RICE,e7002f55-f17a-499f-a2c5-c1e5b66e9f38,2021-09-07,Tickets,IMAGE_WIDGET
RICE,a881072b-b66e-453d-8009-e6757f02947f,2021-09-07,Splash Page,
RICE,1f1d0a3f-ee8c-4bc0-837b-28e487e6811e,2021-09-07,Splash Page,
RICE,60bd3d63-9646-485d-bd51-848d944e96a7,2021-09-07,Splash Page,
RICE,e7002f55-f17a-499f-a2c5-c1e5b66e9f38,2021-09-07,Tickets,IMAGE_WIDGET
RICE,b890473e-c30b-4d92-bc78-657bb3999ed1,2021-09-07,Splash Page,
RICE,a732af23-7bb3-40db-963d-6b7838ce4e54,2021-09-07,Splash Page,
RICE,280341d7-0271-4fd2-9c63-fa21d7dd9f92,2021-09-07,Tickets,IMAGE_WIDGET
RICE,e7002f55-f17a-499f-a2c5-c1e5b66e9f38,2021-09-07,Splash Page,
RICE,7d3700d4-8758-4ccc-975e-b0a290420412,2021-09-07,Splash Page,
RICE,2f10efe7-b998-4d60-b28c-72ef3b797f89,2021-09-07,Splash Page,
RICE,fe853a61-cefa-40dd-a0d1-02b2eed1950e,2021-09-07,Splash Page,
RICE,a732af23-7bb3-40db-963d-6b7838ce4e54,2021-09-07,Tickets,IMAGE_WIDGET
RICE,280341d7-0271-4fd2-9c63-fa21d7dd9f92,2021-09-07,Splash Page,
RICE,80f7b315-ac69-4987-a04b-ac5f4cdc41c3,2021-09-07,Splash Page,
RICE,e7002f55-f17a-499f-a2c5-c1e5b66e9f38,2021-09-08,Tickets,IMAGE_WIDGET
RICE,a2fc135b-25e6-461e-adcf-53e97d3aaab0,2021-09-08,Splash Page,
RICE,e7002f55-f17a-499f-a2c5-c1e5b66e9f38,2021-09-08,Tickets,IMAGE_WIDGET
RICE,e7002f55-f17a-499f-a2c5-c1e5b66e9f38,2021-09-08,Splash Page,
RICE,04e520e4-0236-4280-87d5-751a961f519a,2021-09-08,Splash Page,
RICE,fe853a61-cefa-40dd-a0d1-02b2eed1950e,2021-09-08,Splash Page,
RICE,2f10efe7-b998-4d60-b28c-72ef3b797f89,2021-09-08,Splash Page,
RICE,b890473e-c30b-4d92-bc78-657bb3999ed1,2021-09-08,Splash Page,
RICE,e7002f55-f17a-499f-a2c5-c1e5b66e9f38,2021-09-08,Home,IMAGE_WIDGET
RICE,a2fc135b-25e6-461e-adcf-53e97d3aaab0,2021-09-08,Tickets,IMAGE_WIDGET
RICE,5897e062-422a-426e-b15d-f4695b4833a7,2021-09-08,Splash Page,
RICE,6644cfe3-7975-4758-8326-b4ea517a4f18,2021-09-08,Splash Page,
RICE,fe0dbbfa-c927-4f1d-92a2-241b26fa4216,2021-09-08,Splash Page,
RICE,45a41afd-633e-4f70-a372-7d22c46e9440,2021-09-08,Splash Page,
RICE,31c46e6b-fd97-44a6-be2c-273b39b0ab21,2021-09-08,Splash Page,
RICE,2b43f3b6-cada-47fc-9f7e-d1fd71bf25ed,2021-09-09,Tickets,IMAGE_WIDGET
RICE,60bd3d63-9646-485d-bd51-848d944e96a7,2021-09-09,Tickets,IMAGE_WIDGET
RICE,2b43f3b6-cada-47fc-9f7e-d1fd71bf25ed,2021-09-09,Generic Page GENERIC_PAGE_2,IMAGE_WIDGET
RICE,80f7b315-ac69-4987-a04b-ac5f4cdc41c3,2021-09-09,Splash Page,
RICE,665fd8e7-f172-410c-a668-e846fe0ec6eb,2021-09-09,Splash Page,
RICE,45a41afd-633e-4f70-a372-7d22c46e9440,2021-09-09,Splash Page,
RICE,2b43f3b6-cada-47fc-9f7e-d1fd71bf25ed,2021-09-09,Tickets,IMAGE_WIDGET
RICE,2b43f3b6-cada-47fc-9f7e-d1fd71bf25ed,2021-09-09,Tickets,IMAGE_WIDGET
RICE,00dbe16e-db64-4948-b4ed-20ecceea2a09,2021-09-09,Tickets,IMAGE_WIDGET
RICE,80f7b315-ac69-4987-a04b-ac5f4cdc41c3,2021-09-09,Tickets,IMAGE_WIDGET
RICE,2b43f3b6-cada-47fc-9f7e-d1fd71bf25ed,2021-09-09,Generic Page GENERIC_PAGE_2,IMAGE_WIDGET
RICE,46ffc391-7b96-4156-a5f4-9c2a2f544663,2021-09-09,Tickets,IMAGE_WIDGET
RICE,665fd8e7-f172-410c-a668-e846fe0ec6eb,2021-09-09,Tickets,IMAGE_WIDGET
RICE,2b43f3b6-cada-47fc-9f7e-d1fd71bf25ed,2021-09-09,Splash Page,
RICE,2b3a1039-c246-4713-bdc9-70e57ac2c692,2021-09-09,Splash Page,
RICE,e7002f55-f17a-499f-a2c5-c1e5b66e9f38,2021-09-09,Splash Page,
RICE,b890473e-c30b-4d92-bc78-657bb3999ed1,2021-09-09,Splash Page,
RICE,2f10efe7-b998-4d60-b28c-72ef3b797f89,2021-09-09,Splash Page,
RICE,60bd3d63-9646-485d-bd51-848d944e96a7,2021-09-09,Splash Page,
RICE,1f1d0a3f-ee8c-4bc0-837b-28e487e6811e,2021-09-09,Splash Page,
RICE,9f494910-e0b6-4888-80c4-624d32ac0f80,2021-09-09,Splash Page,
RICE,bcd71439-57bf-4bf4-b1b9-88aad2648661,2021-10-08,Splash Page,
RICE,2f10efe7-b998-4d60-b28c-72ef3b797f89,2021-10-09,Splash Page,
RICE,843abec5-eb4c-4d1f-bc4d-55dca660d371,2021-10-09,Splash Page,
RICE,00dbe16e-db64-4948-b4ed-20ecceea2a09,2021-10-09,Splash Page,
RICE,b890473e-c30b-4d92-bc78-657bb3999ed1,2021-10-09,Splash Page,
RICE,55cea8bf-24b5-47d5-babb-12ef186cf8df,2021-10-09,Brand Page,IMAGE_WIDGET
RICE,1f1d0a3f-ee8c-4bc0-837b-28e487e6811e,2021-10-09,Splash Page,
RICE,be5e19ee-6deb-4fa0-99ad-2c11c9632a62,2021-10-09,Splash Page,
RICE,0403f03e-58d0-4e92-99c7-75c168355512,2021-10-08,Splash Page,
RICE,eebc1350-553d-4992-82d9-9577e34d3f50,2021-10-08,Splash Page,
RICE,45a41afd-633e-4f70-a372-7d22c46e9440,2021-10-08,Splash Page,
RICE,50e77a60-9380-4b47-a193-2e8174d0e9e7,2021-10-08,Splash Page,
RICE,00dbe16e-db64-4948-b4ed-20ecceea2a09,2021-10-08,Splash Page,
RICE,e7002f55-f17a-499f-a2c5-c1e5b66e9f38,2021-10-08,Splash Page,
RICE,fa5f1dcc-1fd6-4c23-b746-a63d3bcf9119,2021-10-08,Splash Page,
RICE,a881072b-b66e-453d-8009-e6757f02947f,2021-10-08,Splash Page,
RICE,be5e19ee-6deb-4fa0-99ad-2c11c9632a62,2021-10-08,Splash Page,
RICE,843abec5-eb4c-4d1f-bc4d-55dca660d371,2021-10-10,Splash Page,
RICE,6644cfe3-7975-4758-8326-b4ea517a4f18,2021-10-10,Splash Page,
RICE,2b3a1039-c246-4713-bdc9-70e57ac2c692,2021-10-10,Splash Page,
RICE,090beace-acd6-49df-96f6-a17532239a52,2021-10-10,Splash Page,
RICE,b890473e-c30b-4d92-bc78-657bb3999ed1,2021-10-11,Splash Page,
RICE,26b8fdf8-a7d9-4fb4-98a0-fc58358ae925,2021-10-11,Splash Page,
RICE,2e412bb0-10f4-4bcf-9354-db5bb3433a0a,2021-10-11,Splash Page,
RICE,539d9f6d-162a-44e8-a8a3-8e9931e0552e,2021-10-11,Splash Page,
RICE,376f5112-abcf-496a-a0f1-dec9cebf4778,2021-10-11,Splash Page,
RICE,2b3ee835-b93c-45ee-88c7-db5a8727b305,2021-10-11,Splash Page,
RICE,7d3700d4-8758-4ccc-975e-b0a290420412,2021-10-11,Splash Page,
RICE,45a41afd-633e-4f70-a372-7d22c46e9440,2021-10-11,Splash Page,
RICE,7057dc2f-ba48-4907-97b2-d2027e690df8,2021-10-11,Splash Page,
RICE,50e77a60-9380-4b47-a193-2e8174d0e9e7,2021-10-11,Splash Page,
RICE,2b3ee835-b93c-45ee-88c7-db5a8727b305,2021-10-11,Tickets,IMAGE_WIDGET
RICE,33538242-cbd2-4ab4-8892-37d6774130c7,2021-10-16,Splash Page,
RICE,eeffc3a6-2efc-4ed3-9cc8-fec14efdbcd4,2021-10-16,Splash Page,
RICE,7dfbc180-6852-42c3-94d5-4ac0a28515c5,2021-10-16,Splash Page,
RICE,33538242-cbd2-4ab4-8892-37d6774130c7,2021-10-16,Tickets,IMAGE_WIDGET
RICE,843abec5-eb4c-4d1f-bc4d-55dca660d371,2021-10-16,Tickets,IMAGE_WIDGET
RICE,c8ca27d7-49e3-4be6-87e4-4e2175db38f2,2021-10-15,Splash Page,
RICE,00dbe16e-db64-4948-b4ed-20ecceea2a09,2021-10-15,Splash Page,
RICE,60bd3d63-9646-485d-bd51-848d944e96a7,2021-10-15,Splash Page,
RICE,1a7cccdb-8ac4-4595-aae4-b9f14e0347dd,2021-10-15,Splash Page,
RICE,fa0c5ba0-10ef-413d-b394-9665ee95ec28,2021-10-15,Splash Page,
RICE,9cdabe4b-ce72-4116-8de3-05f5b7596f33,2021-10-15,Splash Page,
RICE,c9630a2d-5280-454e-a20b-f721a527cd4b,2021-10-15,Splash Page,
RICE,2b3ee835-b93c-45ee-88c7-db5a8727b305,2021-10-15,Splash Page,
RICE,9cdabe4b-ce72-4116-8de3-05f5b7596f33,2021-10-15,Tickets,IMAGE_WIDGET
RICE,7dfbc180-6852-42c3-94d5-4ac0a28515c5,2021-10-15,Splash Page,
RICE,b5f6f0ac-9a47-4e4b-80ab-eb677791fd2c,2021-10-15,Splash Page,
RICE,2f10efe7-b998-4d60-b28c-72ef3b797f89,2021-10-15,Splash Page,
RICE,45a41afd-633e-4f70-a372-7d22c46e9440,2021-10-16,Splash Page,
RICE,1912992a-4946-4c35-90a9-ac36617462a1,2021-10-16,Splash Page,
RICE,0c9e3c21-0124-4e14-a603-0269ddb7a48f,2021-10-16,Splash Page,
RICE,3f45f934-af08-4691-9e46-60b82f9805be,2021-10-16,Splash Page,
RICE,7057dc2f-ba48-4907-97b2-d2027e690df8,2021-10-16,Splash Page,
RICE,08a65050-b948-4462-98f9-453bab6b504c,2021-10-16,Splash Page,
RICE,b890473e-c30b-4d92-bc78-657bb3999ed1,2021-10-16,Splash Page,
RICE,faf183a0-8b8f-479d-8dda-350511b80fc6,2021-10-16,Splash Page,
RICE,0403f03e-58d0-4e92-99c7-75c168355512,2021-10-16,Splash Page,
RICE,1f1d0a3f-ee8c-4bc0-837b-28e487e6811e,2021-10-16,Splash Page,
RICE,54d6b57b-e9f8-4b02-9f97-bddab72e2a3a,2021-10-16,Splash Page,
RICE,fe853a61-cefa-40dd-a0d1-02b2eed1950e,2021-10-16,Splash Page,
RICE,843abec5-eb4c-4d1f-bc4d-55dca660d371,2021-10-16,Splash Page,
RICE,cbd1ca32-db30-4b3e-a429-923e8df883a5,2021-10-16,Splash Page,
RICE,fa5f1dcc-1fd6-4c23-b746-a63d3bcf9119,2021-10-16,Splash Page,
RICE,00e3bfbb-79b1-4ca9-b123-addca6480821,2021-10-16,Splash Page,
RICE,cf0dd871-2327-4d0b-a6a7-0db64ebaa7f1,2021-10-16,Splash Page,
RICE,26b8fdf8-a7d9-4fb4-98a0-fc58358ae925,2021-10-16,Splash Page,
RICE,139adb16-712e-4d54-a1bc-56d9b0ff764e,2021-10-16,Splash Page,
RICE,2f10efe7-b998-4d60-b28c-72ef3b797f89,2021-10-16,Splash Page,
RICE,2b3ee835-b93c-45ee-88c7-db5a8727b305,2021-10-16,Splash Page,
RICE,04e520e4-0236-4280-87d5-751a961f519a,2021-10-16,Splash Page,
RICE,6a9c6af7-6b00-4b5f-a6c3-565703536ae3,2021-10-16,Splash Page,
RICE,e7002f55-f17a-499f-a2c5-c1e5b66e9f38,2021-10-16,Splash Page,
RICE,6644cfe3-7975-4758-8326-b4ea517a4f18,2021-10-16,Splash Page,
RICE,090beace-acd6-49df-96f6-a17532239a52,2021-10-16,Splash Page,
RICE,fe14e207-505c-4b39-bc7d-b9349495e708,2021-10-16,Splash Page,
RICE,e37f7e59-aace-4d8d-ae12-7f4eed7c508d,2021-10-16,Splash Page,
RICE,f3973569-f22e-4dd6-ad32-9c2055e88b07,2021-10-16,Splash Page,
RICE,4207482c-1744-470d-bab1-307381df4fcd,2021-10-16,Splash Page,
RICE,e7002f55-f17a-499f-a2c5-c1e5b66e9f38,2021-10-17,Splash Page,
RICE,fa5f1dcc-1fd6-4c23-b746-a63d3bcf9119,2021-10-17,Splash Page,
RICE,60e481f7-3408-4da1-a9c9-281a69ba3ef8,2021-10-17,Splash Page,
RICE,126afe76-1fea-4fa6-a28e-52d800eb03fc,2021-10-18,Splash Page,
RICE,cb7d6a48-a40b-4757-b13d-58aca9bcd3b1,2021-10-18,Splash Page,
RICE,00e3bfbb-79b1-4ca9-b123-addca6480821,2021-10-18,Splash Page,
RICE,26b8fdf8-a7d9-4fb4-98a0-fc58358ae925,2021-10-18,Splash Page,
RICE,0403f03e-58d0-4e92-99c7-75c168355512,2021-10-18,Splash Page,
RICE,2f10efe7-b998-4d60-b28c-72ef3b797f89,2021-10-18,Splash Page,
RICE,b890473e-c30b-4d92-bc78-657bb3999ed1,2021-10-18,Splash Page,
RICE,a4e1b5cb-159c-44c0-b7f7-60dccce0221f,2021-10-17,Splash Page,
RICE,45a41afd-633e-4f70-a372-7d22c46e9440,2021-10-17,Splash Page,
RICE,7cc27e12-b3d7-4edd-836b-eeb704c27b15,2021-10-17,Splash Page,
RICE,b5f6f0ac-9a47-4e4b-80ab-eb677791fd2c,2021-10-17,Splash Page,
RICE,843abec5-eb4c-4d1f-bc4d-55dca660d371,2021-10-19,More,IMAGE_WIDGET
RICE,31c46e6b-fd97-44a6-be2c-273b39b0ab21,2021-10-14,Splash Page,
RICE,00dbe16e-db64-4948-b4ed-20ecceea2a09,2021-10-18,Splash Page,
RICE,6a9c6af7-6b00-4b5f-a6c3-565703536ae3,2021-10-18,Splash Page,
RICE,c8106a1c-f6ec-4d3d-95c1-bde8b6bdf8f6,2021-10-18,Splash Page,
RICE,45a41afd-633e-4f70-a372-7d22c46e9440,2021-10-18,Splash Page,
RICE,843abec5-eb4c-4d1f-bc4d-55dca660d371,2021-10-19,Splash Page,
RICE,843abec5-eb4c-4d1f-bc4d-55dca660d371,2021-10-19,Tickets,IMAGE_WIDGET
RICE,2f10efe7-b998-4d60-b28c-72ef3b797f89,2021-10-19,Tickets,IMAGE_WIDGET
RICE,1d890bfe-f668-4b12-b7f3-147211babea7,2021-10-01,Splash Page,
RICE,0946f0ec-dcd5-44f5-bb4a-e6622a15dc4b,2021-10-01,Splash Page,
RICE,7dfbc180-6852-42c3-94d5-4ac0a28515c5,2021-10-01,Splash Page,
RICE,c8106a1c-f6ec-4d3d-95c1-bde8b6bdf8f6,2021-10-01,Splash Page,
RICE,6644cfe3-7975-4758-8326-b4ea517a4f18,2021-10-01,Splash Page,
RICE,fa5f1dcc-1fd6-4c23-b746-a63d3bcf9119,2021-10-01,Splash Page,
RICE,be5e19ee-6deb-4fa0-99ad-2c11c9632a62,2021-10-01,Splash Page,
RICE,45a41afd-633e-4f70-a372-7d22c46e9440,2021-10-01,Splash Page,
RICE,4207482c-1744-470d-bab1-307381df4fcd,2021-10-01,Splash Page,
RICE,31c46e6b-fd97-44a6-be2c-273b39b0ab21,2021-10-01,Splash Page,
RICE,2f10efe7-b998-4d60-b28c-72ef3b797f89,2021-10-01,Splash Page,
RICE,3f45f934-af08-4691-9e46-60b82f9805be,2021-10-01,Splash Page,
RICE,f3973569-f22e-4dd6-ad32-9c2055e88b07,2021-10-01,Splash Page,
RICE,843abec5-eb4c-4d1f-bc4d-55dca660d371,2021-10-01,Splash Page,
RICE,00dbe16e-db64-4948-b4ed-20ecceea2a09,2021-10-01,Splash Page,
RICE,dd5b4546-6b02-4280-a150-113d08fae668,2021-10-01,Splash Page,
RICE,c9630a2d-5280-454e-a20b-f721a527cd4b,2021-10-01,Splash Page,
RICE,8d8a98d1-a44c-4fb8-9458-946e1f9c22dc,2021-10-01,Splash Page,
RICE,faf183a0-8b8f-479d-8dda-350511b80fc6,2021-10-01,GENERIC_PAGE_2,IMAGE_WIDGET
RICE,2b43f3b6-cada-47fc-9f7e-d1fd71bf25ed,2021-10-01,Tickets,IMAGE_WIDGET
RICE,faf183a0-8b8f-479d-8dda-350511b80fc6,2021-10-01,GENERIC_PAGE_2,IMAGE_WIDGET
RICE,0946f0ec-dcd5-44f5-bb4a-e6622a15dc4b,2021-10-01,Tickets,IMAGE_WIDGET
RICE,faf183a0-8b8f-479d-8dda-350511b80fc6,2021-10-01,Splash Page,
RICE,a4e1b5cb-159c-44c0-b7f7-60dccce0221f,2021-10-01,Splash Page,
RICE,2b43f3b6-cada-47fc-9f7e-d1fd71bf25ed,2021-10-01,Splash Page,
RICE,090beace-acd6-49df-96f6-a17532239a52,2021-10-01,Splash Page,
RICE,eeffc3a6-2efc-4ed3-9cc8-fec14efdbcd4,2021-10-01,Splash Page,
RICE,faf183a0-8b8f-479d-8dda-350511b80fc6,2021-10-01,Home,IMAGE_WIDGET
RICE,dd5b4546-6b02-4280-a150-113d08fae668,2021-10-01,Tickets,IMAGE_WIDGET
RICE,139adb16-712e-4d54-a1bc-56d9b0ff764e,2021-10-01,Splash Page,
RICE,faf183a0-8b8f-479d-8dda-350511b80fc6,2021-10-02,Tickets,IMAGE_WIDGET
RICE,31c46e6b-fd97-44a6-be2c-273b39b0ab21,2021-10-02,Splash Page,
RICE,e37f7e59-aace-4d8d-ae12-7f4eed7c508d,2021-10-02,Splash Page,
RICE,4207482c-1744-470d-bab1-307381df4fcd,2021-10-02,Splash Page,
RICE,8eb229fb-eba1-4376-bee4-dc217245f2ee,2021-10-02,Splash Page,
RICE,f3973569-f22e-4dd6-ad32-9c2055e88b07,2021-10-02,Splash Page,
RICE,cf0dd871-2327-4d0b-a6a7-0db64ebaa7f1,2021-10-02,Splash Page,
RICE,c4fe0759-8e79-489b-8c09-16ef8e705dda,2021-10-02,Splash Page,
RICE,33d5b445-f1c2-41a0-9525-9d9a79a506ef,2021-10-02,Splash Page,
RICE,05d607f9-0d3d-4246-b2bb-1c4cb274e78e,2021-10-02,Splash Page,
RICE,2bce98d0-9dcf-44d3-9061-8c34028c01bc,2021-10-02,Splash Page,
RICE,2b3a1039-c246-4713-bdc9-70e57ac2c692,2021-10-02,Splash Page,
RICE,01025c88-96b4-4add-b9a0-22c71ae937d1,2021-10-02,Splash Page,
RICE,dd5b4546-6b02-4280-a150-113d08fae668,2021-10-02,Splash Page,
RICE,a2fc135b-25e6-461e-adcf-53e97d3aaab0,2021-10-02,Splash Page,
RICE,21abe3d3-1133-41d1-b6b9-7c3e42b907c1,2021-10-02,Splash Page,
RICE,539d9f6d-162a-44e8-a8a3-8e9931e0552e,2021-10-02,Splash Page,
RICE,eebc1350-553d-4992-82d9-9577e34d3f50,2021-10-02,Splash Page,
RICE,139adb16-712e-4d54-a1bc-56d9b0ff764e,2021-10-02,Splash Page,
RICE,acfa72db-e481-40a8-aa34-11e23570ba6f,2021-10-02,Splash Page,
RICE,26b8fdf8-a7d9-4fb4-98a0-fc58358ae925,2021-10-02,Splash Page,
RICE,1f1d0a3f-ee8c-4bc0-837b-28e487e6811e,2021-10-02,Splash Page,
RICE,fa5f1dcc-1fd6-4c23-b746-a63d3bcf9119,2021-10-02,Splash Page,
RICE,7057dc2f-ba48-4907-97b2-d2027e690df8,2021-10-02,Splash Page,
RICE,2b3ee835-b93c-45ee-88c7-db5a8727b305,2021-10-02,Splash Page,
RICE,eeffc3a6-2efc-4ed3-9cc8-fec14efdbcd4,2021-10-02,Splash Page,
RICE,50e77a60-9380-4b47-a193-2e8174d0e9e7,2021-10-02,Splash Page,
RICE,8245b1b6-5a62-4be8-a662-19ee90fb9065,2021-10-03,Tickets,IMAGE_WIDGET
RICE,efc77f19-939b-43ca-8903-4ac97da8a394,2021-10-02,Tickets,IMAGE_WIDGET
RICE,33d5b445-f1c2-41a0-9525-9d9a79a506ef,2021-10-02,Tickets,IMAGE_WIDGET
RICE,dcef69a4-ff45-443c-9777-7904c8ecaf1d,2021-10-02,Tickets,IMAGE_WIDGET
RICE,faf183a0-8b8f-479d-8dda-350511b80fc6,2021-10-02,Tickets,IMAGE_WIDGET
RICE,c4fe0759-8e79-489b-8c09-16ef8e705dda,2021-10-02,Tickets,IMAGE_WIDGET
RICE,843abec5-eb4c-4d1f-bc4d-55dca660d371,2021-10-02,Tickets,IMAGE_WIDGET
RICE,dd5b4546-6b02-4280-a150-113d08fae668,2021-10-02,Tickets,IMAGE_WIDGET
RICE,0946f0ec-dcd5-44f5-bb4a-e6622a15dc4b,2021-10-02,Tickets,IMAGE_WIDGET
RICE,33d5b445-f1c2-41a0-9525-9d9a79a506ef,2021-10-02,UPHORIA_PROFILE,IMAGE_WIDGET
RICE,dcef69a4-ff45-443c-9777-7904c8ecaf1d,2021-10-02,Splash Page,
RICE,efc77f19-939b-43ca-8903-4ac97da8a394,2021-10-02,Splash Page,
RICE,08a65050-b948-4462-98f9-453bab6b504c,2021-10-02,Splash Page,
RICE,a37ef824-d359-4f3b-b141-3a06eba9890e,2021-10-02,Splash Page,
RICE,be5e19ee-6deb-4fa0-99ad-2c11c9632a62,2021-10-02,Splash Page,
RICE,54d6b57b-e9f8-4b02-9f97-bddab72e2a3a,2021-10-02,Splash Page,
RICE,c8ca27d7-49e3-4be6-87e4-4e2175db38f2,2021-10-02,Splash Page,
RICE,7dfbc180-6852-42c3-94d5-4ac0a28515c5,2021-10-02,Splash Page,
RICE,45a41afd-633e-4f70-a372-7d22c46e9440,2021-10-02,Splash Page,
RICE,386220cd-4271-4815-a97a-7885aba81ed1,2021-10-02,Splash Page,
RICE,090beace-acd6-49df-96f6-a17532239a52,2021-10-02,Splash Page,
RICE,faf183a0-8b8f-479d-8dda-350511b80fc6,2021-10-02,Splash Page,
RICE,2f10efe7-b998-4d60-b28c-72ef3b797f89,2021-10-02,Splash Page,
RICE,00dbe16e-db64-4948-b4ed-20ecceea2a09,2021-10-02,Splash Page,
RICE,2b43f3b6-cada-47fc-9f7e-d1fd71bf25ed,2021-10-02,Splash Page,
RICE,e7002f55-f17a-499f-a2c5-c1e5b66e9f38,2021-10-02,Splash Page,
RICE,e29d3d7a-429b-45e4-b58a-384a4f6cf20a,2021-10-02,Splash Page,
RICE,d376d680-ed5d-4d28-b845-422e22ce8cec,2021-10-02,Splash Page,
RICE,0946f0ec-dcd5-44f5-bb4a-e6622a15dc4b,2021-10-02,Splash Page,
RICE,a52adb50-73f8-488c-84bb-1f0bd3b9c125,2021-10-02,Splash Page,
RICE,c8106a1c-f6ec-4d3d-95c1-bde8b6bdf8f6,2021-10-02,Splash Page,
RICE,843abec5-eb4c-4d1f-bc4d-55dca660d371,2021-10-02,Splash Page,
RICE,7d3700d4-8758-4ccc-975e-b0a290420412,2021-10-02,Splash Page,
RICE,45d7891c-b8a1-424c-8ab6-9d5c6c7e7c67,2021-10-02,Splash Page,
RICE,b890473e-c30b-4d92-bc78-657bb3999ed1,2021-10-02,Splash Page,
RICE,33d5b445-f1c2-41a0-9525-9d9a79a506ef,2021-10-03,Tickets,IMAGE_WIDGET
RICE,33d5b445-f1c2-41a0-9525-9d9a79a506ef,2021-10-03,Tickets,IMAGE_WIDGET
RICE,33d5b445-f1c2-41a0-9525-9d9a79a506ef,2021-10-03,Tickets,IMAGE_WIDGET
RICE,33d5b445-f1c2-41a0-9525-9d9a79a506ef,2021-10-03,Tickets,IMAGE_WIDGET
RICE,314574f1-e123-4590-8b2b-cf592d04a287,2021-10-03,Tickets,IMAGE_WIDGET
RICE,bf294f5c-970d-42b1-8581-ff4c94fd1bd4,2021-10-03,Splash Page,
RICE,50e77a60-9380-4b47-a193-2e8174d0e9e7,2021-10-03,Splash Page,
RICE,26b8fdf8-a7d9-4fb4-98a0-fc58358ae925,2021-10-03,Splash Page,
RICE,e7002f55-f17a-499f-a2c5-c1e5b66e9f38,2021-10-03,Splash Page,
RICE,fa5f1dcc-1fd6-4c23-b746-a63d3bcf9119,2021-10-03,Splash Page,
RICE,33d5b445-f1c2-41a0-9525-9d9a79a506ef,2021-10-03,Splash Page,
RICE,d70827ac-c71d-48ad-a67e-d35aa8fe7585,2021-10-03,Splash Page,
RICE,8245b1b6-5a62-4be8-a662-19ee90fb9065,2021-10-03,Splash Page,
RICE,2e412bb0-10f4-4bcf-9354-db5bb3433a0a,2021-10-03,Splash Page,
RICE,d8989567-d1d4-4b53-800d-2257b3beaaf6,2021-10-03,Splash Page,
RICE,45a41afd-633e-4f70-a372-7d22c46e9440,2021-10-04,Splash Page,
RICE,539d9f6d-162a-44e8-a8a3-8e9931e0552e,2021-10-04,Splash Page,
RICE,2e412bb0-10f4-4bcf-9354-db5bb3433a0a,2021-10-04,Splash Page,
RICE,c8106a1c-f6ec-4d3d-95c1-bde8b6bdf8f6,2021-10-04,Splash Page,
RICE,843abec5-eb4c-4d1f-bc4d-55dca660d371,2021-10-04,Splash Page,
RICE,4207482c-1744-470d-bab1-307381df4fcd,2021-10-06,Splash Page,
RICE,6a9c6af7-6b00-4b5f-a6c3-565703536ae3,2021-10-06,Splash Page,
RICE,31c46e6b-fd97-44a6-be2c-273b39b0ab21,2021-10-06,Splash Page,
RICE,eeffc3a6-2efc-4ed3-9cc8-fec14efdbcd4,2021-10-06,Splash Page,
RICE,6644cfe3-7975-4758-8326-b4ea517a4f18,2021-10-06,Splash Page,
RICE,a2fc135b-25e6-461e-adcf-53e97d3aaab0,2021-10-06,Splash Page,
RICE,fe14e207-505c-4b39-bc7d-b9349495e708,2021-10-06,Splash Page,
RICE,45d7891c-b8a1-424c-8ab6-9d5c6c7e7c67,2021-10-06,Splash Page,
RICE,386220cd-4271-4815-a97a-7885aba81ed1,2021-10-06,Splash Page,
RICE,fa5f1dcc-1fd6-4c23-b746-a63d3bcf9119,2021-10-06,Splash Page,
RICE,b5f6f0ac-9a47-4e4b-80ab-eb677791fd2c,2021-10-06,Splash Page,
RICE,00dbe16e-db64-4948-b4ed-20ecceea2a09,2021-10-06,Splash Page,
RICE,50e77a60-9380-4b47-a193-2e8174d0e9e7,2021-10-06,Splash Page,
RICE,eebc1350-553d-4992-82d9-9577e34d3f50,2021-10-06,Splash Page,
RICE,e7002f55-f17a-499f-a2c5-c1e5b66e9f38,2021-10-06,Splash Page,
